tweet,toxic,rand,class2
eu to me sentindo um lixo,0,0.57372442,2
não aguento mais gente tóxica pqp,0,0.416996724,2
"Rola do putão @user pra vocês 😈😈

#SINDICATODOSDIVULGADORES 
@user 
@user
@user
@user
@user 
@user
@user 
@user 
@user
@user 
@user
@user https://t.co/1yo4X9vKlo",1,0.754497908,1
Imaginem olhar para uma câmara e mandar recados em directo para o “pessoal do Twitter que gosta de mandar bocas”. Que escroto de pessoa https://t.co/u6GBYOvvwd,1,0.866830863,1
"ATENÇÃO BERRIES @user

Participem da tag para chamar atenção da produtora @user para que ela possa trazer #EXplOration ao Brasil 🇧🇷

🗓️ HOJE - Sexta-feira
🕑 19:00
#️⃣LiveNationBrBringsEXO https://t.co/uADU5X2KRA",0,0.926349617,2
"A felicidade em ver a pessoa que alegra nossos dias nesse lugar, ajuda e lembra de todos nós a todo os momento, feliz e grato, não tem preço ❤ Esse homem é um exemplo de força, simpatia, alegria e humildade https://t.co/jOao7ay5Wa",0,0.557033078,2
acho ridículo eles não quererem pagar o valor do cachê e ainda nao libeear nenhuma pessoa,0,0.154550668,2
@user maria flor #mpn #nowunited #uniters,0,0.260170953,2
@user @user esperar as 17:00 pra poder começar ouvir kkkk,0,0.234574523,2
"não é inveja não, é experiência própria:

tem tudo pra fuder o spfc essa contratação do daniel alves, e não é futebolisticamente falando.",1,0.929829316,1
"a bia é a melhor bf desse mundo, tô morrendo kkkk",0,0.010211977,2
"só queria estar no rio ontem, show dos cara tudo. djonga, doka , chris os carai tudo",1,0.998133078,1
"@user sério mesmo que não sabia . nossa que coisa . só um burro não enxerga , que só ministros do pt são uns 7!",1,0.705874031,1
meu cabelo ainda tá caindo demais pqp,1,0.513806132,1
e eu parecendo um cu do avesso,1,0.953438636,1
justo hoje decide chover e fazer um puta frio,0,0.86826039,2
"@user agora sim. engraçado é que com carmen lucifer, digo, lúcia, as ações da lava a jato só caia com fachin, barrosos e fux. kkkkk",1,0.408454376,1
"tem brasil naa olimpíadas sim caralho, respeita nosso vôlei",1,0.15044252,1
"@user @user @user essas pessoas não podem ver uma noticia boa ,eles não apoiam só por ser o bolsonaro pqp gente burra",1,0.194993126,1
"rt @user vo se bem indelicada agora

meu peito tá tão inchado que tô parecendo vaca leiteira",1,0.627193954,1
"hj um amigo dela veio falar comigo pq ela n fala mais com ele só quer saber do macho

eh meus amigos..... vamos ter q fazer uma intervenção",0,0.824308515,2
o @user é feio,1,0.690755142,1
"@user @user caralho acabei de ver a thread sem vc ter me marcado, isso eh mais uma prova da nossa conexão?????????",0,0.950762065,2
"[3/8 13:27] Nicholas Ledo: Koeee brenditaa
[3/8 13:28] Nicholas Ledo: Manooo, eu perdi meu carro ontem 😂
[3/8 13:28] Nicholas Ledo: Não lembrava onde tinha parado

MANO EU SABIA QUE ISSO IA ACONTECER CARALHO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKI",0,0.875942184,2
"@user @user #nasruascontrastf
#stfvergonhanacional
#foraglobolixo
olha isso ai dragão https://t.co/1ybsoa95gh",1,0.592699929,1
carai pinteiiii,1,0.257522501,1
ultimamente ando com um azar do crl pqp,1,0.508396054,1
caralho jogam mto,1,0.220765803,1
sociedade lixo,0,0.563429607,2
como que a cnb perdeu esssa partida man que cblol é esse pqp,1,0.263698844,1
rt @user na puta q pariu https://t.co/hnmkkeertp,1,0.201413601,1
"tava aq terminando st3 né..
aí eu parei pra pensei que o steve não passou uma temporada se quer sem estar com a cara toda fodida",1,0.111626262,1
"caralho mano eu queria saber ingles quando zerei gta iv pra saber umas coisas assim
https://t.co/9tn7ezl4ps",0,0.02343907,2
af minha capinha ta descascando tomar no cu em,1,0.124159143,1
sporting - bruno de carvalho: «conseguiram! a minha vida está irremediavelmente destruída» https://t.co/qafezn3jgr,0,0.83777143,2
"@user fui convocado
grande dia",0,0.73732533,2
@user o que tem a ver um com os outros?,0,0.222830768,2
rt @user cansada de ser a amiga feia e que não tem roupa do grupo,0,0.277598393,2
"@user Que DITADURA miserável ,só fala em multar em punir maldita herança do PT, onde o único objetivo era tirar toda liberdade do povo.Os senadores parece continuar  na  mesma, ainda não entenderam as vozes das urnas.
 Ainda bem que o nosso MITO, BOLSONARO aos poucos vai nos libertando",0,0.629210253,2
"@user velho, para que t谩 feio.",0,0.00039498,2
@user queiroz vai ser o ator coadjuvante 🍊🤡🤮🤣,0,0.889783234,2
"@user @user @user @user Conciliação com bandidos que estupraram o Brasil, que nos roubou o futuro??? Conciliação com comunistas do Foro de SP??? Você é um brincalhão! O “isentismo” é um lixo. Aonde estava o senhor quando o presidente da OAB chamou colegas de puta e Sérgio Moro de chefe de quadrilha?",1,0.431714994,1
"@user KKKKK eu também !As vezes é por preguiça de fazer mesmo ou preguiça de comprar as coisas pra fazer!Mas mesmo não fazendo ainda eu sempre tiro print quando vejo alguma coisa fácil,gostosa e legal!um dia a gente faz KKKKK não para de tirar print não",0,0.249786272,2
e tá errado porra???,0,0.802525167,2
"@user tiro certo
paulinha na fab",0,0.768718099,2
@user @user mas e o anúncio caralho,1,0.480004825,1
vivemos em um país em que levamos xingão e somos humilhados por pedir aula do nosso professor,0,0.059822208,2
"Alô Flamenguista não deixe ninguém cagar regra pra você!
Tá feliz com a classificação comemore, diga que o próximo passo é Dubai, a gente sempre foi assim!
Não caia na pilha de torcedor mal amado que quer ensinar vc a torcer!
Vai cagar regra na PQP!",0,0.543998593,2
"CONCLUSÃO:  SEM  FLORZINHA!
OS SAFADOS TÊM QUE SER TRATADOS COMO SAFADOS E NÃO  COMO CAVALHEIROS. 
BOLSONARO ESTÁ  CERTO!",0,0.691715928,2
as vezes eu caio numas pegadinhas que nem é pegadinha pq acaba sendo vdd kkkkkkkkkkkkkkk uma palhaça msm,0,0.717671216,2
@user @user @user vagabundo que não trabalha e foda,1,0.960291854,1
"viado, tá muito chatinha eoem",1,0.351239288,1
@user @user @user s贸 uma coisa.. se fudeooooooooo babaca.,1,0.932920701,1
"rt @user @user mó você ainda pergunta ?
a fic é maravilhosa",0,0.552715932,2
to fazendo nebulização pq eh difícil a vida de asmatica  https://t.co/il0xewxl94,0,0.197617914,2
rt @user uma obra de arte https://t.co/jaqp4huyjd,0,0.390396795,2
@user porra é a pior droga kkkkkkkkkkkkkk nós mesmo,0,0.447886705,2
macris caraio para de ser burraaaaaaa vamo,1,0.765671151,1
"@user Porém bem mongol a respeito da história real dos cara, e aquela cena da festa me deu vergonha alheia KKK, porém é um filme legal de assistir, vou assistir dnovo inclusive....",1,0.133967532,1
"minha amiga é mt gata, vtnc vey❤",0,0.230711025,2
"rt @user @user bota a calcinha no ombro pra ficar parecendo um lutador de luta grego-romana, por favor é meu fetiche",0,0.930481212,2
@user rola sim bebê 😔,0,0.880391442,2
"@user E prenderam os supostos hackers, sem ter acesso as msgs do intercept e sem per铆cia os celulares dos envolvidos. Eita pol铆cia boa da bexiga! 馃槀 馃槀 馃槀 馃槀 馃槀",0,0.967670059,2
ta muito frio vsf,0,0.435033989,2
"Sofri pra caralho, pra caralho mesmo, até parar e entender tudo e ver que eu não tinha culpa alguma de um problema de saúde meu e que isso nunca foi um problema pra eu me relacionar. Daí entendi que esse problema não era meu, muito menos o peso que isso deixou em mim.",0,0.702131909,2
"minha mae as 6h30 da manha falando p eu n ir p escola pq ia ta escuro
em q lado do planeta vc ta linda❓❓❓❓❓❓",0,0.651282333,2
eu no colmeia,0,0.984378402,2
eu já nem gosto de anos novos... o que começa é pior que o anterior...😂,0,0.931303013,2
rt @user e ficou fudido https://t.co/xehjgycgqz,1,0.223299821,1
"@user óia eu caraio.

te amo trude",1,0.328123333,1
meu pai “tá dormindo porra?”,0,0.354896235,2
"a érika puta da vida dizendo q n consegue achar uma palavra pra dizer o quão insuportável eu sou. aí eu larguei: sou inexplicável mesmo.
kkkkkkkkkkkkkkkk a guria quase explodiu",0,0.460665509,2
@user caralho me da um emprego,0,0.913528008,2
as crianças estão evoluindo mt rápido pqp🤦🏻‍♀️😂,0,0.213919104,2
"PQ NGM TA NEM AI PRA ISSO?? MAL VEJO FALAREM DISSO, AGORA QUERIA VER SE FOSSE AQUELAS MERDA DE DAR RT SE NÃO SEU CELULAR QUEBRA PRA VER O TANTO DE NEGUINHO QUE IA DAR RTT https://t.co/NZgYLuGtPP",1,0.146707713,1
"@user imagina você ser meu bixo, que top sifnskfjsidja",0,0.544098516,2
"Sobre a contratação do Daniel Alves... Nesse futebol coletivo de hoje, sem muitos talentos individuais e sem quebras de marcação/falta de ousadia, mais vale um Sampaoli do que um Daniel Alves (se jogar de lateral, tá morto)...

#SextaDetremuraSDV",0,0.999066022,2
"parei de usar tt, tanta coisa q nego posta q pqp kkkkkkk fl nd",1,0.345587772,1
"ia fazer aquele churras aqui hoje, mas essa friaca aí vtnc",0,0.654613194,2
@user essa ficou arrombada,1,0.475122162,1
"@user olha só eu tava ardendo em febre ontem, MAS EU TÔ VIVINHA e vim te desejar parabénxxx! Muita muita saúde, luz, amor! Vou te adotar e te chamar de paozim de mel. Ah, tu é a cara do meu namorado viu. E ru me inspira a escrever e os caracteres tao acab",0,0.466560749,2
"@user vê esse vídeo manin! vê se cê não fica com pau na testa inspiradaço pra tocar!
https://t.co/naxdohk4df",1,0.622344724,1
parece que sim hmkk,0,0.02823518,2
Aí meu coração aperta de andar pelo bairro e ver q a maioria das casas tem gatos mas todos deixam os bichinhos soltos na rua :c muitas vezes vejo eles comendo lixo cheio de comida estragada e restos e bebendo água de esgoto quase choro,0,0.824880741,2
"@user ""não troco valores humanos por bem estar econômico."" perfeito!!! 👏👏👏",0,0.699205785,2
@user vídeo game é minha rola ninguém quwr saber disso n,1,0.718998639,1
"Os três pedidos, apesar de analisarem os fatos sob perspectivas diversas, são consistentes. Não importa qual será recebido. O que importa é que algum seja recebido. Não seria inadequado, inclusive, apensar os três em um único processo.",0,0.061441216,2
"oh shit, preciso ajeitar a parte dos plots.",0,0.177708691,2
e agora que eu to puta por se preocuparem comigo ao ponto de reconhecer meu tom de voz mesmo eu falando normal que ódio,1,0.670901145,1
@user porra não é amanhã?,1,0.744703588,1
"quando eu decido ir na rua, essa chuva cai pqp",1,0.583498531,1
@user só puta curte isso man kkk,1,0.786862391,1
rt @user a gente aprende a não gostar de homem com o nosso pai,0,0.01030929,2
matheus schier é muito babaca e tem pau feio,1,0.175200867,1
@user feio ???? nunca,0,0.867945707,2
garoto burro do caralho,1,0.768405832,1
"até queria conversar, mas não vou chamar dnv mesmo",0,0.639945481,2
vou comer porra finalmente,1,0.925762483,1
@user deu de presente o curso mestre do capitalismo ?,0,0.285755589,2
"a maioria dos comentários são de homens q nem enfia uma camisinha no pau conseguem, e ainda mandando a mina tomar anticoncepcional q é literalmente uma bomba de hormônios. E o mais engraçado é q quando a mina engravida o primeiro a vazar é o homem",1,0.047719887,1
"rt @user as vezes da um fogo no cu e uma vontade de sair de casa, nem que seja pra comer pizza 10 e fumar arguile, perfeito 🥰",1,0.302505759,1
rt @user pode tocar mais batuque meu bm 😘 aqui nós e blindada💋,0,0.980556578,2
"@user juliana, pode lotar a gente de stories do show que eu não ligo não",0,0.153330645,2
"@user vamoo, me dá um apoio moral e companhia",0,0.592590557,2
"porra eu não aprendo né, toda vez me decepciono com amizade pelo mesmo motivo",1,0.396466501,1
imagem linda demais para ser vista rapidamente,0,0.157434439,2
"tu sai de um relacionamento aí fala a não quer se envolver com mais ninguém, mas aí sempre vem aquele contatinho da casa do caralho 🥵",1,0.888004444,1
minha mãe tá me estressando pqp,1,0.284751023,1
pqp eu menti falando q ia sair com a família e do nd ele me manda que vai numa festa tal. e é a mesma que eu vou crl,1,0.671336421,1
rt @user olha que mulher maravilhosa puta que pariu!!!! https://t.co/cxsqutqdid,1,0.988808638,1
"Bolsonaro o ""mito""?, 😝🤣 Tirou de dentro da sua cabeça oca , que crianças e adolescentes não precisam estudar, somente trabalhar . Daqui a alguns anos teremos uma legião de analfabetos idosos ... Gente estúpida é mais fácil manipular .",1,0.450947887,1
"caralho q ódio q eu tenho de Ricardo, todo dia quando tô almoçando, ou ele escuta funk toda altura, ou fica fazendo essas merdas de barulho c as motos, puta que pariuuuu",0,0.880968851,2
"@user sou meio doido, falo ""ban dia"" e ""olá amigo"" igual o cara do pica-pau que fala ""eu ouvi pipoca?""",1,0.772404252,1
"O The Love School de sábado (03), abordará o tema “Saiba Como a Traição Acontece”. 

Os professores apontarão situações que podem levar um parceiro à infidelidade. Para exemplificar, contarão a história de um casal. 

A partir das 12h na Record TV. https://t.co/BEqyvirBIi",0,0.849079748,2
"@user @user @user Eu também falo para meus amigos homens tomarem cuidado com quais mulheres que confiam, pois como eu disse, mulheres também fazem merdas com homens

Mas nem por isso chamo as mulheres de lixo na internet",1,0.331111408,1
"rt @user 😈voltei 😈

e voltei gozando carai 😂🤣

❌quero vários rt ❌ https://t.co/6i27uaustb",1,0.968738306,1
"mano, o yudi é muito fera!",0,0.245865757,2
@user então era pra ser todo dia,0,0.250587619,2
eu sou muito burro!!!,1,0.937020367,1
a evolução que vocês falam é quando o time deixa de jogar horrível para jogar feio né,1,0.49594434,1
"em 2013, ele afirmou que os resultados haviam mostrado vestígios de ""metais pesados"", incluindo o bário, que pode ser encontrado em veneno de rato. o relatório independente, obtido pela CNN, informava:",0,0.075798383,2
"@user deixa eu fumar meu narguines, respeitar ok?",0,0.542806293,2
rala rala piranha,1,0.408863723,1
@user @user @user @user @user @user vamos copiar oq vale a pena... não será feio copiar o bem.,0,0.784204158,2
@user me responde na dm fdp,1,0.288040597,1
@user de nada,0,0.374865528,2
"comecei juntar dinheiro já pro show do metallica 
espero muito ir, pqp",0,0.089280386,2
@user e é o russo de araraquara,1,0.623814841,1
"Eu não me canso de ver e ouvir as coisas boas que esse governo tem feito 💚💛💙😎👉
Ah, #NasRuasContraSTF
#STFVergonhaNacional
#DitaduradoSTF
#DeusesSupremosdoSTF
#CpiLavaToga",0,0.663211041,2
"deve ser foda ne, trocar todas as amizades por um relacionamento e com o medo de um dia vcs acabarem terminando e tu ficar sozinha sem amigos pq la trás abriu mão deles🤷🏻‍♂️😶",0,0.204852653,2
"eu odeio as lojas de roupa que são baratinhas do nd fica cara, loja tóxica do caralho",1,0.080737927,1
Barroso consegue ser pior que moro e dallagnol e lava jato juntos. Com esses covardes não há dignidade ao que propuseram? A ética desses caras tá no cú dum mosquito. Se foder com esses canalhas. https://t.co/j0j7vgOYFR,1,0.705054551,1
muito fdp msm eu sou kkkkkkkkkk,1,0.694984913,1
"coletiva com @user em 02/08.
#stfvergonhanacional

https://t.co/9fmhqo7ymp",0,0.174547992,2
@user gordo cerdo,1,0.683826362,1
crl ontem foi um dos melhores dias da minha vida pqp,1,0.152785452,1
"[3/8 12:18] Carolyne: Quero um gatinho😔✊🏽
[3/8 12:19] Larissa 😡: não tenho dono, pode me adotar
[3/8 12:19] Larissa 😡: miau
[3/8 12:20] Carolyne: Eu pedi uma gata, você é piranha",1,0.442800596,1
"isso é ridículo, olha o meio campo e atacantes e olha a zaga e laterais, ridículo demais!!!!",0,0.408175797,2
@user pior q tu só eu de vela p ti,0,0.826359882,2
"Essa é a minha intenção! Nao vou me desgastar com toda a negatividade da tl,só aceitei e pronto, todo mundo canta bem e dança bem então eu espero o melhor deles",0,0.392404764,2
